,order_id,order_datetime,customer_id,country,order_revenue,item_count,unique_products,order_number
3144,499234,2010-02-25 12:37:00,13771.0,United Kingdom,699.9100000000001,301,24,1
6910,510134,2010-05-27 12:15:00,13771.0,United Kingdom,544.65,287,21,2
6911,510135,2010-05-27 12:16:00,13771.0,United Kingdom,97.1,42,4,3
7341,511325,2010-06-08 08:50:00,13771.0,United Kingdom,603.14,454,25,4
8075,513431,2010-06-24 13:42:00,13771.0,United Kingdom,162.3,66,4,5
3056,498899,2010-02-23 13:55:00,13772.0,United Kingdom,367.5,224,96,1
5967,507121,2010-05-06 11:49:00,13772.0,United Kingdom,203.38,111,46,2
8929,515908,2010-07-15 13:15:00,13772.0,United Kingdom,191.46,84,53,3
14426,530809,2010-11-04 13:02:00,13772.0,United Kingdom,265.09,213,70,4
14430,530818,2010-11-04 13:14:00,13772.0,United Kingdom,397.56,235,88,5
2874,498326,2010-02-18 10:27:00,13773.0,United Kingdom,91.4,32,5,1
14648,531432,2010-11-08 11:49:00,13773.0,United Kingdom,210.14000000000001,142,14,2
5654,506228,2010-04-28 12:15:00,13775.0,United Kingdom,706.8100000000001,416,54,1
94,489675,2009-12-02 09:47:00,13777.0,United Kingdom,91.80000000000001,28,2,1
1162,492443,2009-12-17 10:59:00,13777.0,United Kingdom,25.200000000000003,24,1,2
1726,494654,2010-01-17 12:42:00,13777.0,United Kingdom,139.8,84,4,3
2594,497498,2010-02-10 09:41:00,13777.0,United Kingdom,166.8,72,3,4
3320,499760,2010-03-02 12:29:00,13777.0,United Kingdom,111.60000000000001,24,1,5
3869,501318,2010-03-16 09:42:00,13777.0,United Kingdom,223.3,113,10,6
4569,503247,2010-03-31 10:05:00,13777.0,United Kingdom,205.8,52,3,7
5463,505696,2010-04-25 10:36:00,13777.0,United Kingdom,139.20000000000002,48,3,8
7059,510554,2010-06-01 16:42:00,13777.0,United Kingdom,51.0,12,1,9
7581,512057,2010-06-13 10:38:00,13777.0,United Kingdom,47.4,36,3,10
7582,512058,2010-06-13 10:39:00,13777.0,United Kingdom,45.0,36,1,11
8724,515175,2010-07-08 17:08:00,13777.0,United Kingdom,205.42,82,6,12
9247,516761,2010-07-22 16:54:00,13777.0,United Kingdom,177.24,84,4,13
10553,520387,2010-08-25 15:15:00,13777.0,United Kingdom,155.89999999999998,74,5,14
11439,522879,2010-09-17 11:54:00,13777.0,United Kingdom,100.5,54,4,15
11884,523965,2010-09-26 13:19:00,13777.0,United Kingdom,198.88,92,7,16
12497,525438,2010-10-05 13:29:00,13777.0,United Kingdom,148.5,66,4,17
14800,531837,2010-11-10 08:56:00,13777.0,United Kingdom,166.8,72,3,18
14801,531840,2010-11-10 08:59:00,13777.0,United Kingdom,138.8,40,2,19
16619,536576,2010-12-01 16:11:00,13777.0,United Kingdom,100.4,40,3,20
6689,509425,2010-05-23 13:34:00,13778.0,United Kingdom,339.96,148,21,1
8066,513413,2010-06-24 12:13:00,13778.0,United Kingdom,174.54,68,6,2
9786,518226,2010-08-05 14:52:00,13778.0,United Kingdom,120.55000000000001,35,3,3
8789,515386,2010-07-12 11:24:00,13779.0,United Kingdom,110.13,48,24,1
14038,529587,2010-10-28 19:51:00,13780.0,United Kingdom,367.86,162,34,1
1275,492774,2009-12-18 15:46:00,13781.0,United Kingdom,298.54,138,17,1
5556,505891,2010-04-26 14:30:00,13781.0,United Kingdom,323.8,129,21,2
424,490483,2009-12-06 12:52:00,13782.0,United Kingdom,67.1,22,7,1
1730,494658,2010-01-17 13:29:00,13782.0,United Kingdom,115.68,51,23,2
5474,505708,2010-04-25 12:15:00,13782.0,United Kingdom,104.93,51,30,3
6398,508480,2010-05-16 12:34:00,13782.0,United Kingdom,81.73,29,16,4
8484,514504,2010-07-04 11:20:00,13782.0,United Kingdom,17.75,5,3,5
9838,518371,2010-08-08 10:31:00,13782.0,United Kingdom,70.78,30,13,6
11152,522071,2010-09-12 10:40:00,13782.0,United Kingdom,114.05,63,14,7
11330,522585,2010-09-15 12:27:00,13784.0,United Kingdom,122.39999999999999,48,2,1
11868,523948,2010-09-26 11:50:00,13784.0,United Kingdom,10.100000000000001,4,2,2
12232,524861,2010-10-01 08:19:00,13784.0,United Kingdom,35.400000000000006,12,1,3
10918,521396,2010-09-05 16:01:00,13785.0,United Kingdom,58.33,35,4,1
10924,521405,2010-09-06 10:37:00,13785.0,United Kingdom,195.96,56,12,2
12594,525745,2010-10-07 09:23:00,13785.0,United Kingdom,86.10000000000001,30,5,3
12595,525746,2010-10-07 09:25:00,13785.0,United Kingdom,19.799999999999997,12,1,4
251,490081,2009-12-03 15:32:00,13786.0,United Kingdom,531.39,245,17,1
3863,501301,2010-03-15 16:36:00,13786.0,United Kingdom,274.14,146,8,2
4906,504145,2010-04-11 13:09:00,13786.0,United Kingdom,452.86,297,43,3
5743,506416,2010-04-29 15:02:00,13786.0,United Kingdom,200.2,52,6,4
15681,534171,2010-11-21 13:29:00,13786.0,United Kingdom,383.7,301,18,5
17011,537619,2010-12-07 13:53:00,13786.0,United Kingdom,148.8,104,6,6
1623,494391,2010-01-14 10:13:00,13787.0,United Kingdom,146.1,124,11,1
2998,498694,2010-02-22 11:42:00,13787.0,United Kingdom,229.14,234,17,2
7128,510763,2010-06-03 13:08:00,13787.0,United Kingdom,55.9,22,4,3
10978,521571,2010-09-07 11:55:00,13787.0,United Kingdom,286.89,168,14,4
9241,516751,2010-07-22 15:50:00,13788.0,United Kingdom,3.75,1,1,1
15320,533281,2010-11-16 15:31:00,13789.0,United Kingdom,239.45999999999998,258,18,1
13000,526763,2010-10-13 11:05:00,13792.0,United Kingdom,103.2,56,7,1
3352,499873,2010-03-03 08:25:00,13793.0,United Kingdom,96.0,52,7,1
7544,511945,2010-06-11 12:30:00,13794.0,United Kingdom,108.13,61,8,1
3789,501101,2010-03-12 12:44:00,13795.0,United Kingdom,133.2,96,6,1
9174,516537,2010-07-21 11:39:00,13795.0,United Kingdom,91.05000000000001,79,5,2
14119,529820,2010-10-31 11:28:00,13795.0,United Kingdom,77.69999999999999,62,6,3
9483,517352,2010-07-28 14:45:00,13796.0,United Kingdom,278.75,217,21,1
3316,499756,2010-03-02 12:17:00,13797.0,United Kingdom,337.49,241,26,1
6587,509146,2010-05-20 12:53:00,13797.0,United Kingdom,232.98000000000002,110,16,2
12090,524423,2010-09-29 10:34:00,13797.0,United Kingdom,356.23,197,24,3
614,490968,2009-12-08 16:21:00,13798.0,United Kingdom,179.0,68,4,1
1030,492174,2009-12-15 15:16:00,13798.0,United Kingdom,70.80000000000001,24,1,2
1161,492442,2009-12-17 10:58:00,13798.0,United Kingdom,119.0,20,2,3
1380,493434,2010-01-04 12:54:00,13798.0,United Kingdom,45.9,18,1,4
2110,495937,2010-01-27 15:41:00,13798.0,United Kingdom,94.9,22,2,5
2492,497227,2010-02-07 15:57:00,13798.0,United Kingdom,111.9,30,4,6
2865,498284,2010-02-17 16:43:00,13798.0,United Kingdom,63.5,10,1,7
3040,498827,2010-02-23 11:36:00,13798.0,United Kingdom,63.5,10,1,8
3295,499660,2010-03-01 15:10:00,13798.0,United Kingdom,70.80000000000001,24,1,9
3598,500425,2010-03-08 11:58:00,13798.0,United Kingdom,273.75,45,3,10
4107,501899,2010-03-21 15:33:00,13798.0,United Kingdom,95.4,60,3,11
5498,505737,2010-04-25 15:48:00,13798.0,United Kingdom,70.80000000000001,24,1,12
5499,505738,2010-04-25 15:48:00,13798.0,United Kingdom,45.9,18,1,13
6042,507285,2010-05-07 13:55:00,13798.0,United Kingdom,127.0,20,1,14
6043,507286,2010-05-07 13:57:00,13798.0,United Kingdom,63.5,10,1,15
6418,508501,2010-05-16 15:39:00,13798.0,United Kingdom,310.9,61,6,16
7566,511995,2010-06-11 15:27:00,13798.0,United Kingdom,45.9,18,1,17
7749,512537,2010-06-16 12:44:00,13798.0,United Kingdom,63.5,10,1,18
8228,513781,2010-06-28 14:30:00,13798.0,United Kingdom,63.5,10,1,19
8632,514877,2010-07-07 10:37:00,13798.0,United Kingdom,109.4,28,2,20
9026,516153,2010-07-18 11:35:00,13798.0,United Kingdom,259.8,42,4,21
9766,518157,2010-08-05 09:35:00,13798.0,United Kingdom,63.5,10,1,22
10161,519405,2010-08-17 09:11:00,13798.0,United Kingdom,63.5,10,1,23
10445,520063,2010-08-23 16:02:00,13798.0,United Kingdom,257.8,42,4,24
10901,521376,2010-09-05 11:59:00,13798.0,United Kingdom,45.9,18,1,25
11121,522017,2010-09-10 11:30:00,13798.0,United Kingdom,67.5,10,1,26
11260,522359,2010-09-14 10:58:00,13798.0,United Kingdom,45.9,18,1,27
11922,524025,2010-09-27 10:54:00,13798.0,United Kingdom,67.5,10,1,28
12432,525278,2010-10-04 17:11:00,13798.0,United Kingdom,45.9,18,1,29
13283,527416,2010-10-17 15:34:00,13798.0,United Kingdom,235.96,43,12,30
14977,532346,2010-11-11 16:13:00,13798.0,United Kingdom,135.0,20,2,31
15338,533325,2010-11-16 17:40:00,13798.0,United Kingdom,180.9,38,3,32
16093,535261,2010-11-25 13:21:00,13798.0,United Kingdom,45.9,18,1,33
3526,500297,2010-03-05 16:39:00,13799.0,United Kingdom,378.3,66,5,1
4897,504136,2010-04-11 12:05:00,13799.0,United Kingdom,315.15000000000003,57,4,2
6380,508453,2010-05-14 16:34:00,13799.0,United Kingdom,148.5,22,1,3
7643,512132,2010-06-14 10:48:00,13799.0,United Kingdom,66.9,42,4,4
9928,518614,2010-08-10 12:37:00,13799.0,United Kingdom,311.13,167,18,5
10508,520225,2010-08-25 10:08:00,13799.0,United Kingdom,276.96,176,17,6
11599,523283,2010-09-21 12:02:00,13799.0,United Kingdom,174.54,122,11,7
188,489905,2009-12-03 10:03:00,13800.0,United Kingdom,277.91,149,16,1
12509,525455,2010-10-05 14:19:00,13800.0,United Kingdom,284.94,174,16,2
2774,498037,2010-02-16 10:11:00,13802.0,United Kingdom,283.36,96,11,1
3809,501137,2010-03-14 12:01:00,13802.0,United Kingdom,151.9,54,8,2
4587,503332,2010-03-31 12:19:00,13802.0,United Kingdom,192.65,75,11,3
4878,504100,2010-04-09 14:38:00,13802.0,United Kingdom,891.3100000000001,463,44,4
4880,504102,2010-04-09 14:49:00,13802.0,United Kingdom,50.8,8,1,5
5701,506293,2010-04-29 09:42:00,13802.0,United Kingdom,784.79,357,32,6
6089,507399,2010-05-09 13:25:00,13802.0,United Kingdom,513.05,155,12,7
6896,510067,2010-05-27 11:05:00,13802.0,United Kingdom,420.20000000000005,196,17,8
7409,511558,2010-06-09 10:12:00,13802.0,United Kingdom,240.3,152,16,9
8146,513607,2010-06-27 11:59:00,13802.0,United Kingdom,345.28,176,18,10
8783,515348,2010-07-12 10:37:00,13802.0,United Kingdom,189.88,80,9,11
9776,518206,2010-08-05 11:55:00,13802.0,United Kingdom,570.78,158,15,12
10583,520508,2010-08-26 13:00:00,13802.0,United Kingdom,417.04,210,18,13
11581,523195,2010-09-21 08:25:00,13802.0,United Kingdom,252.48000000000002,158,14,14
13170,527204,2010-10-15 11:50:00,13802.0,United Kingdom,483.40000000000003,208,18,15
16459,536183,2010-11-30 12:28:00,13802.0,United Kingdom,243.74,98,8,16
4568,503246,2010-03-31 10:00:00,13803.0,United Kingdom,377.73,225,22,1
12375,525108,2010-10-04 10:52:00,13803.0,United Kingdom,567.83,335,34,2
12088,524421,2010-09-29 10:26:00,13804.0,United Kingdom,542.73,311,31,1
12208,524799,2010-09-30 16:20:00,13804.0,United Kingdom,30.0,24,1,2
322,490282,2009-12-04 12:41:00,13807.0,United Kingdom,73.10000000000001,40,5,1
6374,508395,2010-05-14 14:53:00,13807.0,United Kingdom,107.35,29,5,2
17027,537649,2010-12-07 15:48:00,13807.0,United Kingdom,80.8,32,5,3
10897,521372,2010-09-05 11:42:00,13809.0,Cyprus,71.4,37,5,1
14803,531844,2010-11-10 09:35:00,13809.0,Cyprus,23.8,4,1,2
392,490395,2009-12-06 10:16:00,13813.0,Germany,182.25,127,10,1
2605,497517,2010-02-10 13:04:00,13813.0,Germany,214.08,133,13,2
5113,504789,2010-04-16 11:59:00,13813.0,Germany,240.7,106,15,3
8306,513995,2010-06-30 08:50:00,13813.0,Germany,340.1,214,20,4
8352,514152,2010-06-30 14:12:00,13814.0,Germany,551.2,268,17,1
2668,497740,2010-02-12 10:26:00,13815.0,Germany,555.93,472,40,1
7255,511105,2010-06-07 09:37:00,13815.0,Germany,900.36,669,60,2
10750,520950,2010-09-01 11:23:00,13815.0,Germany,443.14,290,28,3
14063,529622,2010-10-29 11:42:00,13815.0,Germany,437.52,304,30,4
12560,525697,2010-10-06 12:35:00,13818.0,United Kingdom,61.28,60,5,1
73,489641,2009-12-01 16:18:00,13819.0,United Kingdom,475.2,280,26,1
825,491627,2009-12-11 14:33:00,13819.0,United Kingdom,383.5,190,14,2
2532,497341,2010-02-08 15:30:00,13819.0,United Kingdom,342.8,212,17,3
2132,496004,2010-01-28 12:26:00,13820.0,United Kingdom,209.62,72,22,1
3371,499899,2010-03-03 11:57:00,13820.0,United Kingdom,159.3,58,15,2
13267,527398,2010-10-17 13:46:00,13820.0,United Kingdom,256.28,154,44,3
1383,493442,2010-01-04 13:36:00,13821.0,United Kingdom,269.3,129,52,1
1445,493820,2010-01-07 12:37:00,13821.0,United Kingdom,262.05,61,30,2
1688,494605,2010-01-15 12:28:00,13821.0,United Kingdom,81.0,12,4,3
14944,532288,2010-11-11 13:24:00,13821.0,United Kingdom,300.59000000000003,121,54,4
1025,492168,2009-12-15 14:34:00,13823.0,United Kingdom,340.65000000000003,241,24,1
2438,496977,2010-02-05 09:49:00,13823.0,United Kingdom,412.28000000000003,208,25,2
3743,500941,2010-03-11 11:54:00,13823.0,United Kingdom,213.56,44,14,3
9885,518431,2010-08-09 11:00:00,13823.0,United Kingdom,541.98,336,26,4
15986,534846,2010-11-24 13:32:00,13823.0,United Kingdom,309.52,154,15,5
3799,501124,2010-03-12 15:17:00,13824.0,United Kingdom,96.96,48,2,1
5724,506383,2010-04-29 12:30:00,13824.0,United Kingdom,390.6,148,19,2
6960,510218,2010-05-28 08:29:00,13824.0,United Kingdom,13.2,8,1,3
8883,515743,2010-07-14 13:04:00,13824.0,United Kingdom,116.4,72,7,4
10902,521377,2010-09-05 12:01:00,13824.0,United Kingdom,186.0,72,5,5
13538,528150,2010-10-20 16:15:00,13824.0,United Kingdom,374.7,130,14,6
16149,535365,2010-11-25 17:33:00,13824.0,United Kingdom,121.1,34,2,7
684,491109,2009-12-09 14:30:00,13825.0,United Kingdom,118.16,44,21,1
4404,502818,2010-03-28 11:02:00,13825.0,United Kingdom,112.23,78,18,2
6034,507266,2010-05-07 12:24:00,13830.0,United Kingdom,110.20000000000002,44,8,1
755,491240,2009-12-10 14:50:00,13831.0,United Kingdom,373.90000000000003,200,13,1
1101,492349,2009-12-16 12:41:00,13831.0,United Kingdom,143.0,52,5,2
1732,494660,2010-01-17 13:55:00,13831.0,United Kingdom,158.1,136,25,3
4498,503059,2010-03-29 16:14:00,13831.0,United Kingdom,87.8,30,8,4
6451,508631,2010-05-17 14:27:00,13831.0,United Kingdom,2.9,2,2,5
6520,508908,2010-05-19 10:02:00,13831.0,United Kingdom,54.0,8,1,6
8222,513773,2010-06-28 13:53:00,13831.0,United Kingdom,74.25,15,7,7
9123,516369,2010-07-20 10:53:00,13831.0,United Kingdom,66.6,12,1,8
13063,526936,2010-10-14 10:00:00,13831.0,United Kingdom,419.28,92,6,9
13038,526891,2010-10-13 14:41:00,13832.0,United Kingdom,287.61,175,43,1
14152,529904,2010-10-31 14:11:00,13833.0,United Kingdom,213.86,116,12,1
2514,497258,2010-02-08 12:52:00,13834.0,United Kingdom,145.8,38,8,1
6252,507943,2010-05-12 10:27:00,13834.0,United Kingdom,32.7,10,2,2
3410,499996,2010-03-04 08:26:00,13835.0,United Kingdom,61.95,25,4,1
4250,502425,2010-03-24 12:32:00,13835.0,United Kingdom,39.6,10,2,2
8689,515098,2010-07-08 11:50:00,13835.0,United Kingdom,59.75,33,4,3
13586,528330,2010-10-21 13:27:00,13836.0,United Kingdom,223.58,134,13,1
14535,531129,2010-11-05 13:31:00,13836.0,United Kingdom,225.45000000000002,93,11,2
6072,507380,2010-05-09 11:40:00,13838.0,United Kingdom,231.94,105,53,1
12312,525025,2010-10-03 12:07:00,13838.0,United Kingdom,293.44,153,58,2
12313,525029,2010-10-03 12:13:00,13838.0,United Kingdom,64.1,30,20,3
12315,525031,2010-10-03 12:18:00,13838.0,United Kingdom,74.63,40,33,4
12750,526175,2010-10-10 11:25:00,13838.0,United Kingdom,95.59,50,21,5
12751,526176,2010-10-10 11:32:00,13838.0,United Kingdom,176.20000000000002,59,37,6
16803,537042,2010-12-05 10:45:00,13838.0,United Kingdom,198.96,79,44,7
9937,518658,2010-08-10 13:52:00,13839.0,United Kingdom,139.95000000000002,25,7,1
13432,527933,2010-10-19 13:34:00,13840.0,United Kingdom,579.8000000000001,350,38,1
2818,498125,2010-02-16 15:54:00,13842.0,United Kingdom,148.5,70,10,1
2819,498126,2010-02-16 15:55:00,13842.0,United Kingdom,73.02,84,6,2
2820,498127,2010-02-16 15:56:00,13842.0,United Kingdom,93.87,85,9,3
5846,506729,2010-05-04 10:06:00,13842.0,United Kingdom,122.30000000000001,38,8,4
7468,511775,2010-06-10 12:21:00,13842.0,United Kingdom,36.1,26,3,5
10297,519723,2010-08-19 17:04:00,13842.0,United Kingdom,160.77,115,13,6
10932,521467,2010-09-06 11:49:00,13842.0,United Kingdom,147.81,107,11,7
11512,523000,2010-09-19 15:59:00,13842.0,United Kingdom,257.5,174,19,8
13508,528104,2010-10-20 13:42:00,13842.0,United Kingdom,388.55,175,23,9
17050,537691,2010-12-08 10:39:00,13842.0,United Kingdom,257.77,157,17,10
15919,534718,2010-11-23 17:48:00,13843.0,United Kingdom,244.15,137,14,1
14500,530972,2010-11-05 09:47:00,13846.0,United Kingdom,426.83,315,25,1
1287,492794,2009-12-20 10:41:00,13847.0,United Kingdom,221.92000000000002,88,14,1
4296,502565,2010-03-25 12:03:00,13849.0,United Kingdom,274.65000000000003,121,19,1
12272,524972,2010-10-01 14:57:00,13849.0,United Kingdom,707.75,369,45,2
14584,531328,2010-11-07 12:13:00,13849.0,United Kingdom,504.53999999999996,288,30,3
11804,523760,2010-09-24 09:41:00,13851.0,United Kingdom,209.9,66,8,1
11806,523762,2010-09-24 09:42:00,13851.0,United Kingdom,139.8,76,7,2
14784,531809,2010-11-09 16:27:00,13851.0,United Kingdom,475.5,214,18,3
16060,535124,2010-11-25 11:34:00,13851.0,United Kingdom,735.9000000000001,352,21,4
4791,503848,2010-04-08 09:06:00,13852.0,United Kingdom,187.35000000000002,85,11,1
1479,493926,2010-01-08 11:28:00,13854.0,United Kingdom,198.82000000000002,46,5,1
2315,496518,2010-02-02 12:03:00,13854.0,United Kingdom,168.3,105,7,2
3010,498719,2010-02-22 13:44:00,13854.0,United Kingdom,233.7,42,3,3
3648,500638,2010-03-09 10:53:00,13854.0,United Kingdom,77.44,48,3,4
4889,504126,2010-04-11 10:44:00,13854.0,United Kingdom,94.95,69,5,5
4890,504127,2010-04-11 10:45:00,13854.0,United Kingdom,30.599999999999998,12,1,6
6310,508176,2010-05-13 12:00:00,13854.0,United Kingdom,150.6,52,4,7
7738,512520,2010-06-16 11:45:00,13854.0,United Kingdom,140.79999999999998,40,3,8
11312,522470,2010-09-15 10:35:00,13854.0,United Kingdom,142.95,108,6,9
12190,524717,2010-09-30 13:30:00,13854.0,United Kingdom,34.8,16,2,10
12660,525895,2010-10-07 15:25:00,13854.0,United Kingdom,99.75,49,4,11
13348,527510,2010-10-18 12:50:00,13854.0,United Kingdom,177.35999999999999,48,3,12
15091,532650,2010-11-14 10:39:00,13854.0,United Kingdom,73.07000000000001,21,3,13
16008,534888,2010-11-24 14:56:00,13854.0,United Kingdom,96.36,36,2,14
17150,537901,2010-12-09 10:48:00,13854.0,United Kingdom,76.19999999999999,12,1,15
618,490981,2009-12-08 16:56:00,13855.0,United Kingdom,313.45,103,15,1
1266,492765,2009-12-18 14:54:00,13855.0,United Kingdom,465.8,162,26,2
5356,505398,2010-04-22 10:10:00,13855.0,United Kingdom,394.0,245,29,3
9400,517129,2010-07-27 09:53:00,13855.0,United Kingdom,12.600000000000001,6,1,4
4553,503198,2010-03-30 15:40:00,13856.0,United Kingdom,91.68,60,7,1
5261,505157,2010-04-20 11:57:00,13856.0,United Kingdom,88.45,37,6,2
5776,506475,2010-04-30 10:08:00,13856.0,United Kingdom,47.980000000000004,14,3,3
6691,509427,2010-05-23 14:04:00,13856.0,United Kingdom,51.879999999999995,68,5,4
8122,513572,2010-06-25 15:03:00,13856.0,United Kingdom,35.400000000000006,12,2,5
9647,517843,2010-08-02 12:52:00,13856.0,United Kingdom,27.6,6,2,6
10842,521207,2010-09-02 18:24:00,13856.0,United Kingdom,14.98,2,1,7
6450,508629,2010-05-17 14:21:00,13857.0,United Kingdom,186.3,107,20,1
9849,518387,2010-08-08 12:16:00,13857.0,United Kingdom,178.23,131,26,2
11723,523570,2010-09-22 15:58:00,13857.0,United Kingdom,219.54999999999998,204,36,3
13090,527049,2010-10-14 12:50:00,13857.0,United Kingdom,215.7,156,19,4
14934,532239,2010-11-11 12:41:00,13857.0,United Kingdom,82.60000000000001,63,16,5
14939,532265,2010-11-11 12:54:00,13857.0,United Kingdom,1.9,2,1,6
8239,513794,2010-06-28 15:36:00,13859.0,United Kingdom,81.15,21,4,1
8143,513604,2010-06-27 11:37:00,13861.0,United Kingdom,91.53,120,8,1
12573,525713,2010-10-06 14:20:00,13861.0,United Kingdom,132.07999999999998,100,10,2
15209,532980,2010-11-15 13:43:00,13862.0,United Kingdom,346.73,239,21,1
5480,505714,2010-04-25 13:09:00,13863.0,United Kingdom,274.77000000000004,107,16,1
7703,512407,2010-06-15 13:12:00,13863.0,United Kingdom,274.8,108,11,2
10711,520849,2010-08-31 12:57:00,13863.0,United Kingdom,178.9,94,11,3
1738,494666,2010-01-17 14:53:00,13869.0,United Kingdom,934.9,591,115,1
4200,502251,2010-03-23 14:22:00,13869.0,United Kingdom,314.76,193,22,2
7054,510544,2010-06-01 15:05:00,13869.0,United Kingdom,619.62,371,74,3
9597,517714,2010-08-01 11:22:00,13869.0,United Kingdom,868.56,602,116,4
11245,522323,2010-09-13 15:23:00,13869.0,United Kingdom,311.49,156,38,5
15872,534656,2010-11-23 13:36:00,13869.0,United Kingdom,862.71,566,89,6
2508,497251,2010-02-08 12:08:00,13870.0,United Kingdom,405.98,386,26,1
6003,507206,2010-05-06 16:50:00,13870.0,United Kingdom,434.94,286,25,2
10452,520073,2010-08-24 09:12:00,13870.0,United Kingdom,484.02,410,32,3
12047,524335,2010-09-28 15:42:00,13870.0,United Kingdom,55.440000000000005,36,3,4
12048,524336,2010-09-28 15:43:00,13870.0,United Kingdom,23.4,12,1,5
12450,525302,2010-10-05 09:46:00,13870.0,United Kingdom,206.72,146,11,6
15443,533540,2010-11-17 15:47:00,13870.0,United Kingdom,235.28,152,12,7
1304,492812,2009-12-20 13:09:00,13871.0,United Kingdom,524.15,268,30,1
4402,502816,2010-03-28 10:51:00,13871.0,United Kingdom,162.45000000000002,59,8,2
7371,511466,2010-06-08 13:02:00,13871.0,United Kingdom,249.0,112,10,3
12632,525855,2010-10-07 12:56:00,13871.0,United Kingdom,318.6,139,11,4
909,491730,2009-12-14 09:56:00,13872.0,United Kingdom,220.42000000000002,82,14,1
4195,502244,2010-03-23 13:34:00,13872.0,United Kingdom,364.31,151,23,2
8356,514164,2010-06-30 15:35:00,13872.0,United Kingdom,277.64,102,17,3
3380,499942,2010-03-03 12:31:00,13873.0,United Kingdom,47.550000000000004,9,2,1
6360,508339,2010-05-14 12:17:00,13873.0,United Kingdom,61.8,36,4,2
12310,525023,2010-10-03 12:00:00,13873.0,United Kingdom,76.2,36,5,3
12812,526243,2010-10-11 09:35:00,13873.0,United Kingdom,97.05,61,6,4
15655,534073,2010-11-21 11:47:00,13873.0,United Kingdom,111.7,86,8,5
2431,496949,2010-02-04 18:39:00,13874.0,United Kingdom,68.75,35,3,1
3660,500673,2010-03-09 12:25:00,13874.0,United Kingdom,122.48,80,7,2
5233,505062,2010-04-19 16:09:00,13874.0,United Kingdom,115.4,70,6,3
6903,510091,2010-05-27 11:28:00,13874.0,United Kingdom,192.35,91,9,4
9114,516344,2010-07-20 09:52:00,13874.0,United Kingdom,86.9,54,5,5
9278,516872,2010-07-23 12:59:00,13874.0,United Kingdom,292.12,124,11,6
1158,492438,2009-12-17 10:30:00,13875.0,United Kingdom,164.59,139,11,1
2386,496821,2010-02-04 10:37:00,13875.0,United Kingdom,424.88,307,27,2
4301,502583,2010-03-25 12:39:00,13875.0,United Kingdom,280.5,154,15,3
4302,502584,2010-03-25 12:40:00,13875.0,United Kingdom,293.4,220,17,4
6988,510338,2010-05-28 14:16:00,13875.0,United Kingdom,299.0,203,17,5
8354,514161,2010-06-30 15:18:00,13875.0,United Kingdom,357.45,271,23,6
9303,516913,2010-07-25 11:07:00,13875.0,United Kingdom,176.36,93,13,7
11105,521972,2010-09-09 19:36:00,13875.0,United Kingdom,284.55,223,17,8
15409,533488,2010-11-17 13:12:00,13875.0,United Kingdom,239.65,125,14,9
1789,494847,2010-01-19 10:53:00,13877.0,United Kingdom,105.6,56,6,1
10619,520565,2010-08-26 17:19:00,13877.0,United Kingdom,144.42,120,9,2
5033,504556,2010-04-14 13:50:00,13878.0,United Kingdom,539.85,222,36,1
6312,508178,2010-05-13 12:07:00,13878.0,United Kingdom,118.5,40,7,2
7460,511709,2010-06-10 10:15:00,13878.0,United Kingdom,118.79999999999998,76,6,3
3426,500024,2010-03-04 10:49:00,13879.0,United Kingdom,375.6,202,24,1
6868,509983,2010-05-26 14:29:00,13880.0,United Kingdom,225.57,169,15,1
9942,518671,2010-08-10 15:31:00,13880.0,United Kingdom,118.14,96,8,2
11272,522423,2010-09-14 12:55:00,13880.0,United Kingdom,402.90000000000003,254,21,3
13958,529307,2010-10-27 12:53:00,13880.0,United Kingdom,276.48,168,12,4
17012,537620,2010-12-07 14:00:00,13880.0,United Kingdom,97.8,54,6,5
3454,500126,2010-03-04 14:41:00,13881.0,United Kingdom,775.4,164,10,1
4032,501719,2010-03-19 10:44:00,13881.0,United Kingdom,127.0,20,2,2
4709,503685,2010-04-06 12:41:00,13881.0,United Kingdom,190.5,30,3,3
5571,505977,2010-04-27 09:01:00,13881.0,United Kingdom,627.3,207,9,4
5572,505978,2010-04-27 09:03:00,13881.0,United Kingdom,127.0,20,2,5
6213,507715,2010-05-11 11:47:00,13881.0,United Kingdom,424.0,80,7,6
6873,510002,2010-05-26 15:09:00,13881.0,United Kingdom,189.60000000000002,48,2,7
7430,511640,2010-06-09 13:22:00,13881.0,United Kingdom,703.14,302,24,8
9061,516194,2010-07-19 10:04:00,13881.0,United Kingdom,602.4,177,11,9
9949,518685,2010-08-11 08:52:00,13881.0,United Kingdom,61.199999999999996,72,3,10
11521,523010,2010-09-20 10:05:00,13881.0,United Kingdom,142.8,24,1,11
11522,523011,2010-09-20 10:07:00,13881.0,United Kingdom,507.5,90,7,12
13005,526806,2010-10-13 11:39:00,13881.0,United Kingdom,47.2,16,1,13
3229,499479,2010-02-28 12:53:00,13883.0,United Kingdom,421.35,237,17,1
3833,501168,2010-03-15 10:03:00,13883.0,United Kingdom,321.6,156,16,2
5203,504974,2010-04-19 12:04:00,13883.0,United Kingdom,381.3,270,20,3
5204,504978,2010-04-19 12:05:00,13883.0,United Kingdom,180.3,92,11,4
6834,509870,2010-05-26 10:48:00,13883.0,United Kingdom,266.94,124,12,5
11501,522986,2010-09-19 14:45:00,13883.0,United Kingdom,569.65,382,30,6
